oxford-iiit-pet/images/Persian_156.jpg 1 76 10 181 138
oxford-iiit-pet/images/Russian_Blue_130.jpg 1 206 35 200 152
oxford-iiit-pet/images/Russian_Blue_124.jpg 1 29 25 135 134
oxford-iiit-pet/images/British_Shorthair_149.jpg 1 119 26 234 191
oxford-iiit-pet/images/Ragdoll_18.jpg 1 221 8 203 220
oxford-iiit-pet/images/British_Shorthair_161.jpg 1 51 50 243 268
oxford-iiit-pet/images/British_Shorthair_175.jpg 1 184 64 195 201
oxford-iiit-pet/images/Russian_Blue_118.jpg 1 1 1 236 215
oxford-iiit-pet/images/Russian_Blue_13.jpg 1 307 200 203 179
oxford-iiit-pet/images/Persian_195.jpg 1 320 10 128 130
oxford-iiit-pet/images/Maine_Coon_116.jpg 1 154 77 71 79
oxford-iiit-pet/images/Maine_Coon_102.jpg 1 156 155 114 144
oxford-iiit-pet/images/Persian_181.jpg 1 183 7 137 133
oxford-iiit-pet/images/Ragdoll_201.jpg 1 102 58 99 103
oxford-iiit-pet/images/Sphynx_18.jpg 1 152 40 207 181
oxford-iiit-pet/images/Abyssinian_152.jpg 1 154 38 182 200
oxford-iiit-pet/images/Abyssinian_146.jpg 1 39 56 203 210
oxford-iiit-pet/images/Russian_Blue_1.jpg 1 89 10 65 65
oxford-iiit-pet/images/Abyssinian_1.jpg 1 333 72 92 86
oxford-iiit-pet/images/Sphynx_122.jpg 1 141 5 233 223
oxford-iiit-pet/images/Abyssinian_191.jpg 1 151 64 117 120
oxford-iiit-pet/images/Bengal_101.jpg 1 358 101 140 140
oxford-iiit-pet/images/Bengal_115.jpg 1 146 16 138 137
oxford-iiit-pet/images/Bombay_158.jpg 1 203 30 222 227
oxford-iiit-pet/images/Abyssinian_185.jpg 1 21 1 170 177
oxford-iiit-pet/images/Sphynx_136.jpg 1 199 61 193 173
oxford-iiit-pet/images/Bombay_170.jpg 1 230 38 138 109
oxford-iiit-pet/images/Bengal_129.jpg 1 1 67 280 214
oxford-iiit-pet/images/Bombay_164.jpg 1 74 4 215 216
oxford-iiit-pet/images/Ragdoll_188.jpg 1 173 39 141 140
oxford-iiit-pet/images/British_Shorthair_203.jpg 1 108 29 244 214
oxford-iiit-pet/images/Ragdoll_177.jpg 1 53 16 190 180
oxford-iiit-pet/images/Ragdoll_163.jpg 1 136 111 104 105
oxford-iiit-pet/images/Egyptian_Mau_172.jpg 1 213 12 134 138
oxford-iiit-pet/images/Siamese_186.jpg 1 140 7 108 117
oxford-iiit-pet/images/Birman_172.jpg 1 237 2 155 148
oxford-iiit-pet/images/Birman_166.jpg 1 183 43 122 121
oxford-iiit-pet/images/Siamese_145.jpg 1 146 44 223 209
oxford-iiit-pet/images/Siamese_151.jpg 1 1 1 332 343
oxford-iiit-pet/images/Siamese_179.jpg 1 239 58 101 110
oxford-iiit-pet/images/Siamese_147.jpg 1 134 34 191 201
oxford-iiit-pet/images/Siamese_153.jpg 1 247 39 100 107
oxford-iiit-pet/images/Birman_158.jpg 1 142 235 69 66
oxford-iiit-pet/images/Birman_170.jpg 1 111 8 250 242
oxford-iiit-pet/images/Siamese_184.jpg 1 193 54 141 158
oxford-iiit-pet/images/Egyptian_Mau_170.jpg 1 314 136 134 126
oxford-iiit-pet/images/Egyptian_Mau_164.jpg 1 288 35 112 111
oxford-iiit-pet/images/Birman_164.jpg 1 45 10 270 299
oxford-iiit-pet/images/Ragdoll_175.jpg 1 376 136 109 99
oxford-iiit-pet/images/Ragdoll_161.jpg 1 112 5 123 134
oxford-iiit-pet/images/Ragdoll_149.jpg 1 70 4 249 272
oxford-iiit-pet/images/Maine_Coon_13.jpg 1 231 30 149 197
oxford-iiit-pet/images/British_Shorthair_201.jpg 1 168 32 207 157
oxford-iiit-pet/images/Bombay_172.jpg 1 302 10 116 131
oxford-iiit-pet/images/Sphynx_108.jpg 1 217 100 89 95
oxford-iiit-pet/images/Bombay_166.jpg 1 315 9 182 173
oxford-iiit-pet/images/Bengal_103.jpg 1 177 9 184 231
oxford-iiit-pet/images/Abyssinian_193.jpg 1 124 5 144 147
oxford-iiit-pet/images/Sphynx_134.jpg 1 147 6 243 198
oxford-iiit-pet/images/Bengal_117.jpg 1 195 34 90 95
oxford-iiit-pet/images/Abyssinian_178.jpg 1 78 12 227 249
oxford-iiit-pet/images/Abyssinian_150.jpg 1 160 17 331 290
oxford-iiit-pet/images/Abyssinian_144.jpg 1 91 15 147 149
oxford-iiit-pet/images/Maine_Coon_128.jpg 1 117 66 113 129
oxford-iiit-pet/images/Persian_197.jpg 1 130 19 219 232
oxford-iiit-pet/images/British_Shorthair_188.jpg 1 98 29 220 222
oxford-iiit-pet/images/Persian_183.jpg 1 214 29 171 169
oxford-iiit-pet/images/Maine_Coon_100.jpg 1 89 15 209 221
oxford-iiit-pet/images/Persian_168.jpg 1 280 88 184 153
oxford-iiit-pet/images/British_Shorthair_163.jpg 1 257 84 79 90
oxford-iiit-pet/images/British_Shorthair_177.jpg 1 201 22 113 114
oxford-iiit-pet/images/Russian_Blue_132.jpg 1 208 63 133 153
oxford-iiit-pet/images/Persian_140.jpg 1 84 99 211 201
oxford-iiit-pet/images/Russian_Blue_127.jpg 1 63 73 204 239
oxford-iiit-pet/images/Persian_141.jpg 1 190 61 260 243
oxford-iiit-pet/images/Persian_155.jpg 1 87 166 84 71
oxford-iiit-pet/images/Russian_Blue_133.jpg 1 62 1 324 280
oxford-iiit-pet/images/British_Shorthair_176.jpg 1 76 37 264 243
oxford-iiit-pet/images/Russian_Blue_10.jpg 1 80 48 86 83
oxford-iiit-pet/images/British_Shorthair_162.jpg 1 113 27 245 191
oxford-iiit-pet/images/Persian_169.jpg 1 122 47 191 194
oxford-iiit-pet/images/Persian_182.jpg 1 212 44 101 101
oxford-iiit-pet/images/British_Shorthair_189.jpg 1 148 145 246 267
oxford-iiit-pet/images/Maine_Coon_101.jpg 1 134 29 156 181
oxford-iiit-pet/images/Maine_Coon_115.jpg 1 22 1 251 300
oxford-iiit-pet/images/Persian_196.jpg 1 50 1 252 227
oxford-iiit-pet/images/Ragdoll_202.jpg 1 125 9 182 202
oxford-iiit-pet/images/Maine_Coon_129.jpg 1 131 29 153 157
oxford-iiit-pet/images/Abyssinian_145.jpg 1 230 112 173 159
oxford-iiit-pet/images/Bombay_198.jpg 1 61 1 187 199
oxford-iiit-pet/images/Abyssinian_151.jpg 1 163 61 49 48
oxford-iiit-pet/images/Abyssinian_179.jpg 1 73 18 111 112
oxford-iiit-pet/images/Bengal_116.jpg 1 16 26 116 124
oxford-iiit-pet/images/Bengal_102.jpg 1 67 18 118 148
oxford-iiit-pet/images/Sphynx_121.jpg 1 145 62 142 147
oxford-iiit-pet/images/Abyssinian_192.jpg 1 133 5 106 105
oxford-iiit-pet/images/Bombay_167.jpg 1 120 11 339 358
oxford-iiit-pet/images/Bombay_173.jpg 1 135 104 118 121
oxford-iiit-pet/images/British_Shorthair_200.jpg 1 171 27 155 156
oxford-iiit-pet/images/Ragdoll_148.jpg 1 62 34 256 230
oxford-iiit-pet/images/Ragdoll_160.jpg 1 103 1 121 121
oxford-iiit-pet/images/Ragdoll_174.jpg 1 44 80 187 196
oxford-iiit-pet/images/Egyptian_Mau_165.jpg 1 1715 340 840 970
oxford-iiit-pet/images/Birman_165.jpg 1 116 1 315 275
oxford-iiit-pet/images/Siamese_191.jpg 1 12 11 302 263
oxford-iiit-pet/images/Siamese_185.jpg 1 97 141 129 146
oxford-iiit-pet/images/Birman_171.jpg 1 107 30 172 173
oxford-iiit-pet/images/Egyptian_Mau_171.jpg 1 65 37 51 63
oxford-iiit-pet/images/Birman_159.jpg 1 181 13 226 213
oxford-iiit-pet/images/Siamese_152.jpg 1 60 7 265 277
oxford-iiit-pet/images/Siamese_146.jpg 1 151 39 223 253
oxford-iiit-pet/images/Siamese_142.jpg 1 98 11 219 231
oxford-iiit-pet/images/Siamese_156.jpg 1 119 29 102 114
oxford-iiit-pet/images/British_Shorthair_16.jpg 1 1 1 373 391
oxford-iiit-pet/images/Egyptian_Mau_175.jpg 1 166 6 44 46
oxford-iiit-pet/images/Birman_175.jpg 1 112 33 280 242
oxford-iiit-pet/images/Siamese_181.jpg 1 136 1 235 234
oxford-iiit-pet/images/Siamese_195.jpg 1 286 85 109 134
oxford-iiit-pet/images/Birman_161.jpg 1 139 79 100 109
oxford-iiit-pet/images/Egyptian_Mau_161.jpg 1 240 21 122 141
oxford-iiit-pet/images/Egyptian_Mau_149.jpg 1 137 9 39 43
oxford-iiit-pet/images/Birman_149.jpg 1 54 97 232 232
oxford-iiit-pet/images/Ragdoll_158.jpg 1 368 8 112 114
oxford-iiit-pet/images/Ragdoll_170.jpg 1 187 6 234 223
oxford-iiit-pet/images/Ragdoll_164.jpg 1 202 53 58 73
oxford-iiit-pet/images/British_Shorthair_210.jpg 1 206 103 115 118
oxford-iiit-pet/images/British_Shorthair_204.jpg 1 244 1 256 263
oxford-iiit-pet/images/Maine_Coon_16.jpg 1 249 9 67 71
oxford-iiit-pet/images/Abyssinian_196.jpg 1 55 99 37 39
oxford-iiit-pet/images/Sphynx_125.jpg 1 1 1 332 363
oxford-iiit-pet/images/Bengal_106.jpg 1 242 61 93 118
oxford-iiit-pet/images/Bengal_112.jpg 1 72 20 129 142
oxford-iiit-pet/images/Sphynx_131.jpg 1 137 56 147 163
oxford-iiit-pet/images/Abyssinian_182.jpg 1 225 1 181 221
oxford-iiit-pet/images/Sphynx_119.jpg 1 99 61 188 213
oxford-iiit-pet/images/Siamese_208.jpg 1 117 21 146 173
oxford-iiit-pet/images/Bombay_177.jpg 1 84 38 50 48
oxford-iiit-pet/images/Bombay_163.jpg 1 105 32 180 179
oxford-iiit-pet/images/Abyssinian_155.jpg 1 58 44 155 171
oxford-iiit-pet/images/Bombay_188.jpg 1 48 39 48 48
oxford-iiit-pet/images/Abyssinian_141.jpg 1 35 106 291 237
oxford-iiit-pet/images/Abyssinian_169.jpg 1 42 10 213 195
oxford-iiit-pet/images/British_Shorthair_199.jpg 1 100 9 213 212
oxford-iiit-pet/images/Persian_192.jpg 1 109 35 263 217
oxford-iiit-pet/images/Maine_Coon_111.jpg 1 58 1 227 241
oxford-iiit-pet/images/Maine_Coon_105.jpg 1 25 1 306 276
oxford-iiit-pet/images/Persian_186.jpg 1 107 77 267 267
oxford-iiit-pet/images/Maine_Coon_139.jpg 1 325 23 83 87
oxford-iiit-pet/images/Russian_Blue_137.jpg 1 148 1 220 233
oxford-iiit-pet/images/Persian_145.jpg 1 203 71 109 120
oxford-iiit-pet/images/Russian_Blue_123.jpg 1 246 82 88 94
oxford-iiit-pet/images/British_Shorthair_166.jpg 1 189 130 80 82
oxford-iiit-pet/images/Russian_Blue_14.jpg 1 213 1 206 159
oxford-iiit-pet/images/Persian_179.jpg 1 127 28 234 194
oxford-iiit-pet/images/British_Shorthair_172.jpg 1 62 54 221 189
oxford-iiit-pet/images/British_Shorthair_173.jpg 1 187 34 142 140
oxford-iiit-pet/images/British_Shorthair_167.jpg 1 182 33 227 220
oxford-iiit-pet/images/Russian_Blue_122.jpg 1 164 35 211 248
oxford-iiit-pet/images/Persian_144.jpg 1 155 54 60 65
oxford-iiit-pet/images/Persian_150.jpg 1 118 76 151 153
oxford-iiit-pet/images/Russian_Blue_136.jpg 1 53 121 83 99
oxford-iiit-pet/images/Maine_Coon_138.jpg 1 62 186 166 179
oxford-iiit-pet/images/Maine_Coon_104.jpg 1 126 55 103 106
oxford-iiit-pet/images/Persian_187.jpg 1 162 16 230 267
oxford-iiit-pet/images/Persian_193.jpg 1 311 109 156 156
oxford-iiit-pet/images/British_Shorthair_198.jpg 1 172 12 231 243
oxford-iiit-pet/images/Maine_Coon_110.jpg 1 66 48 207 266
oxford-iiit-pet/images/Abyssinian_168.jpg 1 37 38 146 144
oxford-iiit-pet/images/Abyssinian_140.jpg 1 231 87 92 67
oxford-iiit-pet/images/Abyssinian_154.jpg 1 139 42 221 195
oxford-iiit-pet/images/Bombay_189.jpg 1 69 4 219 229
oxford-iiit-pet/images/Bombay_162.jpg 1 93 55 175 143
oxford-iiit-pet/images/Bombay_176.jpg 1 127 31 269 270
oxford-iiit-pet/images/Bengal_113.jpg 1 238 21 110 116
oxford-iiit-pet/images/Abyssinian_183.jpg 1 141 59 148 145
oxford-iiit-pet/images/Sphynx_130.jpg 1 294 27 71 79
oxford-iiit-pet/images/Sphynx_124.jpg 1 33 29 265 270
oxford-iiit-pet/images/Abyssinian_197.jpg 1 1 1 174 181
oxford-iiit-pet/images/Bengal_107.jpg 1 254 39 96 101
oxford-iiit-pet/images/British_Shorthair_205.jpg 1 1 1 384 377
oxford-iiit-pet/images/Maine_Coon_17.jpg 1 93 40 178 173
oxford-iiit-pet/images/Ragdoll_165.jpg 1 123 152 91 78
oxford-iiit-pet/images/Ragdoll_171.jpg 1 28 73 233 259
oxford-iiit-pet/images/Ragdoll_159.jpg 1 115 5 125 136
oxford-iiit-pet/images/Egyptian_Mau_148.jpg 1 250 40 236 202
oxford-iiit-pet/images/Birman_148.jpg 1 97 28 132 167
oxford-iiit-pet/images/Birman_160.jpg 1 133 3 235 247
oxford-iiit-pet/images/Siamese_194.jpg 1 37 74 151 163
oxford-iiit-pet/images/Egyptian_Mau_160.jpg 1 156 11 122 137
oxford-iiit-pet/images/Egyptian_Mau_174.jpg 1 128 157 109 111
oxford-iiit-pet/images/Siamese_180.jpg 1 189 36 97 106
oxford-iiit-pet/images/Birman_174.jpg 1 244 95 107 95
oxford-iiit-pet/images/Egyptian_Mau_18.jpg 1 34 47 232 202
oxford-iiit-pet/images/British_Shorthair_17.jpg 1 116 1 256 241
oxford-iiit-pet/images/Siamese_157.jpg 1 157 10 196 231
oxford-iiit-pet/images/Siamese_143.jpg 1 165 38 92 111
oxford-iiit-pet/images/Siamese_155.jpg 1 124 4 243 244
oxford-iiit-pet/images/Siamese_141.jpg 1 223 1 213 245
oxford-iiit-pet/images/British_Shorthair_15.jpg 1 73 13 143 141
oxford-iiit-pet/images/Siamese_169.jpg 1 61 1 254 215
oxford-iiit-pet/images/Birman_189.jpg 1 169 56 179 157
oxford-iiit-pet/images/Egyptian_Mau_189.jpg 1 211 10 107 112
oxford-iiit-pet/images/Egyptian_Mau_162.jpg 1 923 242 1538 1535
oxford-iiit-pet/images/Siamese_196.jpg 1 258 89 135 157
oxford-iiit-pet/images/Birman_162.jpg 1 45 49 211 178
oxford-iiit-pet/images/Birman_176.jpg 1 192 62 144 133
oxford-iiit-pet/images/Siamese_182.jpg 1 184 54 92 87
oxford-iiit-pet/images/Egyptian_Mau_176.jpg 1 28 81 61 66
oxford-iiit-pet/images/Ragdoll_173.jpg 1 64 28 199 213
oxford-iiit-pet/images/Ragdoll_198.jpg 1 85 81 214 212
oxford-iiit-pet/images/British_Shorthair_207.jpg 1 82 39 179 177
oxford-iiit-pet/images/Sphynx_132.jpg 1 32 4 331 313
oxford-iiit-pet/images/Abyssinian_181.jpg 1 28 64 44 54
oxford-iiit-pet/images/Bombay_148.jpg 1 351 49 85 92
oxford-iiit-pet/images/Bengal_105.jpg 2 49 125 62 43 397 103 54 29
oxford-iiit-pet/images/Abyssinian_195.jpg 1 8 6 109 115
oxford-iiit-pet/images/Sphynx_126.jpg 1 80 119 164 189
oxford-iiit-pet/images/Bombay_160.jpg 1 23 45 52 64
oxford-iiit-pet/images/Bombay_174.jpg 1 216 50 152 151
oxford-iiit-pet/images/Bengal_139.jpg 1 35 1 168 163
oxford-iiit-pet/images/Abyssinian_142.jpg 1 168 65 177 174
oxford-iiit-pet/images/Abyssinian_156.jpg 1 283 26 127 141
oxford-iiit-pet/images/Persian_185.jpg 1 80 40 88 87
oxford-iiit-pet/images/Maine_Coon_106.jpg 1 217 25 142 169
oxford-iiit-pet/images/Maine_Coon_112.jpg 1 136 103 138 168
oxford-iiit-pet/images/Persian_191.jpg 1 229 36 86 96
oxford-iiit-pet/images/Ragdoll_1.jpg 1 63 29 68 68
oxford-iiit-pet/images/Russian_Blue_120.jpg 1 121 12 284 303
oxford-iiit-pet/images/Persian_152.jpg 1 96 81 160 154
oxford-iiit-pet/images/British_Shorthair_159.jpg 1 174 59 187 167
oxford-iiit-pet/images/Russian_Blue_17.jpg 1 22 1 298 275
oxford-iiit-pet/images/British_Shorthair_165.jpg 1 255 41 131 121
oxford-iiit-pet/images/Russian_Blue_108.jpg 1 1 66 199 213
oxford-iiit-pet/images/Russian_Blue_109.jpg 1 122 52 168 201
oxford-iiit-pet/images/British_Shorthair_164.jpg 1 100 18 288 267
oxford-iiit-pet/images/British_Shorthair_170.jpg 1 131 30 262 234
oxford-iiit-pet/images/Russian_Blue_16.jpg 1 352 35 125 140
oxford-iiit-pet/images/British_Shorthair_158.jpg 1 156 45 192 186
oxford-iiit-pet/images/Persian_153.jpg 1 120 92 120 132
oxford-iiit-pet/images/Russian_Blue_135.jpg 1 228 90 103 117
oxford-iiit-pet/images/Persian_147.jpg 1 82 72 179 165
oxford-iiit-pet/images/Persian_190.jpg 1 128 13 168 129
oxford-iiit-pet/images/Persian_184.jpg 1 130 24 236 213
oxford-iiit-pet/images/Maine_Coon_107.jpg 1 241 16 102 112
oxford-iiit-pet/images/Abyssinian_157.jpg 1 87 1 208 203
oxford-iiit-pet/images/Abyssinian_143.jpg 1 160 20 251 240
oxford-iiit-pet/images/Bengal_138.jpg 1 47 1 175 190
oxford-iiit-pet/images/Bombay_175.jpg 1 528 157 337 331
oxford-iiit-pet/images/Bombay_161.jpg 1 187 1 193 213
oxford-iiit-pet/images/Bengal_104.jpg 1 95 20 184 224
oxford-iiit-pet/images/Sphynx_127.jpg 1 148 171 104 104
oxford-iiit-pet/images/Abyssinian_180.jpg 1 20 12 107 98
oxford-iiit-pet/images/Sphynx_133.jpg 1 115 49 129 141
oxford-iiit-pet/images/Bengal_110.jpg 1 178 21 166 212
oxford-iiit-pet/images/Maine_Coon_14.jpg 1 134 58 87 81
oxford-iiit-pet/images/Ragdoll_172.jpg 1 256 1 169 222
oxford-iiit-pet/images/Ragdoll_166.jpg 1 137 93 147 150
oxford-iiit-pet/images/Siamese_183.jpg 1 131 56 222 224
oxford-iiit-pet/images/Birman_177.jpg 1 162 72 90 84
oxford-iiit-pet/images/Egyptian_Mau_163.jpg 1 83 1 153 147
oxford-iiit-pet/images/Birman_163.jpg 1 120 45 192 219
oxford-iiit-pet/images/Birman_188.jpg 1 69 74 151 135
oxford-iiit-pet/images/Egyptian_Mau_188.jpg 1 325 103 126 109
oxford-iiit-pet/images/Siamese_168.jpg 1 75 41 218 205
oxford-iiit-pet/images/Siamese_140.jpg 1 181 52 183 186
oxford-iiit-pet/images/Siamese_154.jpg 1 150 33 158 158
oxford-iiit-pet/images/Siamese_133.jpg 1 80 122 171 172
oxford-iiit-pet/images/Siamese_127.jpg 1 275 28 160 194
oxford-iiit-pet/images/Egyptian_Mau_138.jpg 1 283 15 128 127
oxford-iiit-pet/images/Birman_138.jpg 1 38 1 246 231
oxford-iiit-pet/images/Siamese_18.jpg 1 167 91 117 137
oxford-iiit-pet/images/Egyptian_Mau_104.jpg 1 7 2 67 78
oxford-iiit-pet/images/Birman_104.jpg 1 138 73 87 103
oxford-iiit-pet/images/Birman_110.jpg 1 219 26 207 199
oxford-iiit-pet/images/Egyptian_Mau_110.jpg 1 165 65 59 62
oxford-iiit-pet/images/Ragdoll_101.jpg 1 73 37 158 172
oxford-iiit-pet/images/Ragdoll_115.jpg 1 43 40 257 251
oxford-iiit-pet/images/Ragdoll_129.jpg 1 57 113 150 156
oxford-iiit-pet/images/Bengal_11.jpg 1 69 74 119 112
oxford-iiit-pet/images/Sphynx_168.jpg 1 62 46 193 192
oxford-iiit-pet/images/Bombay_106.jpg 1 33 32 73 86
oxford-iiit-pet/images/Bombay_112.jpg 1 126 32 49 54
oxford-iiit-pet/images/Bengal_177.jpg 1 67 110 46 47
oxford-iiit-pet/images/Bengal_163.jpg 1 154 50 62 62
oxford-iiit-pet/images/Abyssinian_118.jpg 1 1 34 256 269
oxford-iiit-pet/images/Bengal_188.jpg 1 47 1 182 157
oxford-iiit-pet/images/Sphynx_197.jpg 1 299 79 124 132
oxford-iiit-pet/images/Abyssinian_124.jpg 1 88 94 119 101
oxford-iiit-pet/images/Abyssinian_130.jpg 1 93 85 162 145
oxford-iiit-pet/images/Sphynx_183.jpg 1 92 11 141 143
oxford-iiit-pet/images/Maine_Coon_148.jpg 1 293 118 75 97
oxford-iiit-pet/images/Russian_Blue_185.jpg 1 70 7 236 272
oxford-iiit-pet/images/Bombay_1.jpg 1 93 43 58 56
oxford-iiit-pet/images/Abyssinian_16.jpg 1 375 53 83 81
oxford-iiit-pet/images/Maine_Coon_160.jpg 1 192 88 118 124
oxford-iiit-pet/images/Maine_Coon_174.jpg 1 145 37 112 128
oxford-iiit-pet/images/Russian_Blue_191.jpg 1 36 14 253 298
oxford-iiit-pet/images/British_Shorthair_117.jpg 1 178 107 116 116
oxford-iiit-pet/images/Birman_16.jpg 1 65 16 229 205
oxford-iiit-pet/images/Persian_108.jpg 1 225 52 156 143
oxford-iiit-pet/images/British_Shorthair_103.jpg 1 108 149 91 80
oxford-iiit-pet/images/Russian_Blue_146.jpg 1 36 65 101 107
oxford-iiit-pet/images/Persian_120.jpg 1 112 64 105 100
oxford-iiit-pet/images/Persian_16.jpg 1 195 61 179 116
oxford-iiit-pet/images/Persian_134.jpg 1 336 15 150 143
oxford-iiit-pet/images/Russian_Blue_152.jpg 1 160 6 256 259
oxford-iiit-pet/images/Russian_Blue_153.jpg 1 86 28 220 230
oxford-iiit-pet/images/Persian_135.jpg 1 158 3 226 180
oxford-iiit-pet/images/Persian_121.jpg 1 1 42 327 266
oxford-iiit-pet/images/Russian_Blue_147.jpg 1 224 41 170 175
oxford-iiit-pet/images/Persian_17.jpg 1 1 100 374 353
oxford-iiit-pet/images/British_Shorthair_102.jpg 1 203 7 140 152
oxford-iiit-pet/images/British_Shorthair_116.jpg 1 131 80 301 286
oxford-iiit-pet/images/Birman_17.jpg 1 118 10 174 207
oxford-iiit-pet/images/Maine_Coon_175.jpg 1 102 15 170 189
oxford-iiit-pet/images/Russian_Blue_184.jpg 1 339 90 83 76
oxford-iiit-pet/images/Maine_Coon_161.jpg 1 165 31 191 204
oxford-iiit-pet/images/Abyssinian_17.jpg 1 38 92 98 100
oxford-iiit-pet/images/Maine_Coon_149.jpg 1 98 105 148 150
oxford-iiit-pet/images/Sphynx_182.jpg 1 111 47 129 107
oxford-iiit-pet/images/Abyssinian_131.jpg 1 17 25 189 155
oxford-iiit-pet/images/Abyssinian_125.jpg 1 215 23 178 153
oxford-iiit-pet/images/Sphynx_196.jpg 1 138 107 121 120
oxford-iiit-pet/images/Abyssinian_119.jpg 1 39 51 117 128
oxford-iiit-pet/images/Bengal_189.jpg 1 212 86 77 90
oxford-iiit-pet/images/Bengal_162.jpg 1 195 49 53 58
oxford-iiit-pet/images/Sphynx_141.jpg 1 277 64 127 127
oxford-iiit-pet/images/Sphynx_155.jpg 1 221 21 233 256
oxford-iiit-pet/images/Bengal_176.jpg 1 71 1 111 108
oxford-iiit-pet/images/Bombay_113.jpg 1 20 10 156 159
oxford-iiit-pet/images/Sphynx_169.jpg 1 293 49 150 144
oxford-iiit-pet/images/Bombay_107.jpg 1 84 17 141 143
oxford-iiit-pet/images/Bengal_10.jpg 1 315 60 131 159
oxford-iiit-pet/images/Maine_Coon_203.jpg 1 96 35 138 150
oxford-iiit-pet/images/Ragdoll_128.jpg 1 120 1 321 279
oxford-iiit-pet/images/Maine_Coon_217.jpg 1 81 28 141 160
oxford-iiit-pet/images/Ragdoll_114.jpg 1 68 73 174 178
oxford-iiit-pet/images/Ragdoll_100.jpg 1 170 15 232 254
oxford-iiit-pet/images/Birman_111.jpg 1 129 27 230 221
oxford-iiit-pet/images/Egyptian_Mau_111.jpg 1 270 76 59 64
oxford-iiit-pet/images/Egyptian_Mau_105.jpg 1 177 1 159 159
oxford-iiit-pet/images/Birman_105.jpg 1 222 41 124 130
oxford-iiit-pet/images/Siamese_19.jpg 1 117 54 151 130
oxford-iiit-pet/images/Birman_139.jpg 1 84 1 158 181
oxford-iiit-pet/images/Siamese_126.jpg 1 42 31 220 237
oxford-iiit-pet/images/Siamese_130.jpg 1 323 83 169 134
oxford-iiit-pet/images/Egyptian_Mau_113.jpg 1 402 37 100 128
oxford-iiit-pet/images/Birman_113.jpg 1 108 41 181 153
oxford-iiit-pet/images/Birman_107.jpg 1 145 35 231 217
oxford-iiit-pet/images/Egyptian_Mau_107.jpg 1 133 1 95 90
oxford-iiit-pet/images/Ragdoll_116.jpg 1 80 1 250 224
oxford-iiit-pet/images/Maine_Coon_201.jpg 1 60 38 140 156
oxford-iiit-pet/images/Bengal_12.jpg 1 28 34 182 205
oxford-iiit-pet/images/Bombay_111.jpg 1 221 82 246 198
oxford-iiit-pet/images/Bombay_105.jpg 1 262 30 254 265
oxford-iiit-pet/images/Bengal_148.jpg 1 70 1 173 171
oxford-iiit-pet/images/Sphynx_143.jpg 1 116 154 128 170
oxford-iiit-pet/images/Bengal_160.jpg 1 68 1 160 189
oxford-iiit-pet/images/Bombay_139.jpg 1 102 62 78 73
oxford-iiit-pet/images/Bengal_174.jpg 1 91 5 88 91
